h1_ak47_mp,base,1,wpn_h1_asl_ak47_vm_patch_camo,wpn_h1_asl_ak47_npc_patch_camo,,wpn_h1_asl_ak47_vm_patch_wet_camo,wpn_h1_asl_ak47_npc_patch_wet_camo,,wpn_h1_asl_ak47_patch_lobby,Gold,
h1_meleejun4_mp,blood,0,wpn_h1_melee_smr_karambit_vm_blood,wpn_h1_melee_smr_karambit_npc_blood,base,wpn_h1_melee_smr_karambit_vm_wet_blood,wpn_h1_melee_smr_karambit_npc_wet_blood,,,LootDrop5,
h1_meleejun5_mp,base,1,wpn_h1_melee_staff_vm_patch,wpn_h1_melee_staff_npc_patch,,wpn_h1_melee_staff_vm_wet_patch,wpn_h1_melee_staff_npc_wet_patch,,,LootDrop5,
h1_meleejun5_mp,blood,0,wpn_h1_melee_staff_vm_blood_patch,wpn_h1_melee_staff_npc_blood_patch,base,wpn_h1_melee_staff_vm_wet_blood_patch,wpn_h1_melee_staff_npc_wet_blood_patch,,,LootDrop5,
h1_meleejun6_mp,base,1,wpn_h1_melee_broken_bottle_2_vm,wpn_h1_melee_broken_bottle_2_npc,,wpn_h1_melee_broken_bottle_2_vm_wet,wpn_h1_melee_broken_bottle_2_npc_wet,,,LootDrop5,
h1_meleejun6_mp,blood,0,wpn_h1_melee_broken_bottle_2_vm_blood,wpn_h1_melee_broken_bottle_2_npc_blood,base,wpn_h1_melee_broken_bottle_2_vm_wet_blood,wpn_h1_melee_broken_bottle_2_npc_wet_blood,,,LootDrop5,
h1_meleeaug1_mp,base,1,wpn_h1_melee_rpgdud_vm,wpn_h1_melee_rpgdud_npc,,wpn_h1_melee_rpgdud_vm_wet,wpn_h1_melee_rpgdud_npc_wet,,,LootDrop6,
h1_meleeaug1_mp,blood,0,wpn_h1_melee_rpgdud_vm_blood,wpn_h1_melee_rpgdud_npc_blood,base,wpn_h1_melee_rpgdud_vm_wet_blood,wpn_h1_melee_rpgdud_npc_wet_blood,,,LootDrop6,
h1_meleeaug2_mp,base,1,wpn_h1_melee_razor_vm,wpn_h1_melee_razor_npc,,wpn_h1_melee_razor_vm_wet,wpn_h1_melee_razor_npc_wet,,,LootDrop6,
h1_meleeaug2_mp,blood,0,wpn_h1_melee_razor_vm_blood,wpn_h1_melee_razor_npc_blood,base,wpn_h1_melee_razor_vm_wet_blood,wpn_h1_melee_razor_npc_wet_blood,,,LootDrop6,
h1_meleeaug3_mp,base,1,wpn_h1_melee_tactical_knife_vm,wpn_h1_melee_tactical_knife_npc,,wpn_h1_melee_tactical_knife_vm_wet,wpn_h1_melee_tactical_knife_npc_wet,,,LootDrop6,
h1_meleeaug3_mp,blood,0,wpn_h1_melee_tactical_knife_vm_blood,wpn_h1_melee_tactical_knife_npc_blood,base,wpn_h1_melee_tactical_knife_vm_wet_blood,wpn_h1_melee_tactical_knife_npc_wet_blood,,,LootDrop6,
h1_meleeaug4_mp,base,1,wpn_h1_melee_baton_vm,wpn_h1_melee_baton_npc,,wpn_h1_melee_baton_vm_wet,wpn_h1_melee_baton_npc_wet,,,LootDrop6,
h1_meleeaug4_mp,blood,0,wpn_h1_melee_baton_vm_blood,wpn_h1_melee_baton_npc_blood,base,wpn_h1_melee_baton_vm_wet_blood,wpn_h1_melee_baton_npc_wet_blood,,,LootDrop6,
